pageResource all api not hava log,the employee does not exist,not find dictionary type=<:NUM:>,[isEqualDirectSuperior] fanwei Employee not exist in yid,"isEqualDirectSuperior failed, err=fanweiEmployee not exist in yid",AuthSessionVali<:updateFanweiEmployee failed:>,[GetWeChatUserInfo] GetWeChatUserInf<:updateFanweiEmployee failed:>,[getOtpKey] GetWeChatUserInf<:updateFanweiEmployee failed:>,"[securitySessionCheck] GetSecuritySessionFromReq failed, err=securecookie: expired timestamp [trace.id=<:SEQ:> <:transactionID:> <:spanID:>",[securitySessionCheck] CreatAndSaveSessio<:updateFanweiEmployee failed:>,"[SimplePost] failed, <:ERRORPost:>",[UpdateEmployee] <:*:> failed:>,no employee,can't find addEmp from updateEmp and empMapTo,"[updateFanweiEmployee] failed, <:updateEmployeeData:>",timestamp,unknown
0,442,92,0,0,0,4,4,4,4,0,0,0,0,0,2023-10-30 17:25:27,4
0,158,276,1344,1344,0,0,0,0,0,2,2,2,0,2,2023-10-30 17:27:27,0
0,366,92,0,0,0,2,2,0,0,0,0,0,0,0,2023-10-30 17:29:27,0
0,570,460,1344,1344,4,2,2,2,2,2,2,0,4,2,2023-10-30 17:31:27,52
0,4,138,0,0,0,0,0,0,0,0,0,4,0,0,2023-10-30 17:33:27,0
0,758,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 17:35:27,0
0,6,230,1344,1344,4,4,4,4,4,2,2,2,0,2,2023-10-30 17:37:27,10
0,166,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 17:39:27,0
0,600,460,1344,1344,0,0,0,0,0,2,2,2,4,2,2023-10-30 17:41:27,50
0,6,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-30 17:43:27,0
0,448,138,1344,1344,6,8,8,4,4,0,0,0,0,0,2023-10-30 17:45:27,0
0,6,230,0,0,0,2,2,2,2,2,2,2,0,2,2023-10-30 17:47:27,8
0,36,92,0,0,6,4,4,2,2,0,0,0,0,0,2023-10-30 17:49:27,8
0,414,414,1344,1344,0,0,0,0,0,0,0,2,4,0,2023-10-30 17:51:27,50
0,2,184,0,0,0,0,0,0,0,2,2,2,0,2,2023-10-30 17:53:27,8
0,442,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 17:55:27,2
0,10,276,1344,1344,4,4,4,4,4,2,2,2,0,2,2023-10-30 17:57:27,2
0,62,92,0,0,4,2,2,2,2,0,0,0,0,0,2023-10-30 17:59:27,0
0,392,460,1344,1344,2,2,2,2,2,2,2,0,4,2,2023-10-30 18:01:27,1734
0,4,184,0,0,0,0,0,0,0,0,0,4,0,0,2023-10-30 18:03:27,0
0,444,138,0,0,2,2,2,6,6,0,0,0,0,0,2023-10-30 18:05:27,12
0,6,230,1344,1344,2,2,2,0,0,2,2,2,0,2,2023-10-30 18:07:27,2
0,68,92,0,0,4,4,4,4,4,0,0,0,0,0,2023-10-30 18:09:27,0
0,386,460,1344,1344,4,2,2,2,2,2,2,2,4,2,2023-10-30 18:11:27,50
0,2,138,0,0,2,6,6,4,4,0,0,2,0,0,2023-10-30 18:13:27,0
0,464,138,1344,1344,10,6,6,6,6,0,0,0,0,0,2023-10-30 18:15:27,4
0,526,230,0,0,2,2,2,4,4,2,2,2,0,2,2023-10-30 18:17:27,0
0,62,92,0,0,2,0,0,2,2,0,0,0,0,0,2023-10-30 18:19:27,0
0,388,460,1344,1344,0,2,2,0,0,2,2,2,4,2,2023-10-30 18:21:27,62
0,4,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-30 18:23:27,0
0,444,138,0,0,10,2,2,2,2,0,0,2,0,0,2023-10-30 18:25:27,0
0,4,184,1344,1344,4,0,0,6,6,2,2,0,0,2,2023-10-30 18:27:27,8
0,42,138,0,0,18,6,6,6,6,0,0,0,0,0,2023-10-30 18:29:27,2
0,412,460,0,0,0,2,2,0,0,0,0,2,4,0,2023-10-30 18:31:27,56
0,4,92,1344,1344,0,0,0,0,0,2,2,2,0,2,2023-10-30 18:33:27,12
0,442,184,0,0,4,0,0,2,2,0,0,0,0,0,2023-10-30 18:35:27,0
0,4,230,1344,1344,6,0,0,2,2,2,2,2,0,2,2023-10-30 18:37:27,4
0,68,46,0,0,4,8,8,6,6,0,0,0,0,0,2023-10-30 18:39:27,10
0,380,414,1344,1344,0,0,0,0,0,2,2,2,0,2,2023-10-30 18:41:27,0
0,4,92,0,0,2,0,0,0,0,0,0,2,0,0,2023-10-30 18:43:27,0
0,442,46,0,0,0,0,0,2,2,0,0,0,0,0,2023-10-30 18:45:27,0
0,2,276,1344,1344,4,2,2,8,8,2,2,2,0,2,2023-10-30 18:47:27,16
0,48,92,0,0,6,0,0,8,8,0,0,0,0,0,2023-10-30 18:49:27,20
0,402,276,1344,1344,2,2,2,0,0,2,2,2,0,2,2023-10-30 18:51:27,0
0,2,184,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-30 18:53:27,0
0,652,92,0,0,4,0,0,2,2,0,0,2,0,0,2023-10-30 18:55:27,0
0,112,230,1344,1344,4,0,0,2,2,2,2,0,0,2,2023-10-30 18:57:27,0
0,50,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 18:59:27,0
0,408,414,1344,1344,4,2,2,6,6,0,0,2,0,0,2023-10-30 19:01:27,8
0,2,92,0,0,0,0,0,0,0,2,2,0,0,2,2023-10-30 19:03:27,0
0,446,92,0,0,2,0,0,2,2,0,0,4,0,0,2023-10-30 19:05:27,0
0,2,322,1344,1344,4,0,0,0,0,2,2,0,4,2,2023-10-30 19:07:27,54
0,64,138,0,0,2,4,4,0,0,0,0,0,0,0,2023-10-30 19:09:27,6
0,386,414,0,0,0,0,0,2,2,0,0,2,0,0,2023-10-30 19:11:27,24
0,2,184,1344,1344,6,4,4,0,0,2,2,0,4,2,2023-10-30 19:13:27,98
0,442,92,0,0,0,0,0,2,2,0,0,2,0,0,2023-10-30 19:15:27,40
0,4,276,1344,1344,0,0,0,0,0,2,2,2,0,2,2023-10-30 19:17:27,120
0,44,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 19:19:27,96
0,406,460,1344,1344,0,0,0,0,0,2,2,2,4,2,2023-10-30 19:21:27,56
0,2,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 19:23:27,0
0,442,184,0,0,4,0,0,0,0,0,0,2,0,0,2023-10-30 19:25:27,2
0,6,230,1344,1344,2,4,4,2,2,2,2,2,0,2,2023-10-30 19:27:27,0
0,50,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 19:29:27,0
0,400,460,1344,1344,0,0,0,0,0,2,2,0,4,2,2023-10-30 19:31:27,50
0,6,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-30 19:33:27,0
0,442,138,0,0,4,4,4,2,2,0,0,2,0,0,2023-10-30 19:35:27,0
0,2,230,1344,1344,4,4,4,2,2,2,2,2,0,2,2023-10-30 19:37:27,0
0,38,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 19:39:27,0
0,412,414,1344,1344,0,0,0,0,0,2,2,2,4,2,2023-10-30 19:41:27,50
0,2,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 19:43:27,0
0,444,138,1344,1344,0,0,0,0,0,2,2,2,0,2,2023-10-30 19:45:27,0
0,2,230,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-30 19:47:27,0
0,36,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 19:49:27,0
0,412,460,1344,1344,0,0,0,0,0,2,2,2,4,2,2023-10-30 19:51:27,52
0,4,138,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-30 19:53:27,0
0,442,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-30 19:55:27,0
0,6,230,1344,1344,0,0,0,0,0,2,2,2,0,2,2023-10-30 19:57:27,0
0,34,92,0,0,4,2,2,2,2,0,0,0,0,0,2023-10-30 19:59:27,2
0,416,552,1344,1344,0,0,0,0,0,2,2,0,4,2,2023-10-30 20:01:27,50
0,6,92,0,0,2,4,4,2,2,0,0,2,0,0,2023-10-30 20:03:27,0
0,442,184,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-30 20:05:27,0
0,2,184,1344,1344,2,6,6,2,2,2,2,2,0,2,2023-10-30 20:07:27,0
0,44,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 20:09:27,0
0,406,460,1344,1344,0,0,0,0,0,2,2,2,4,2,2023-10-30 20:11:27,50
0,2,184,0,0,4,2,2,2,2,0,0,0,0,0,2023-10-30 20:13:27,6
0,446,92,1344,1344,0,0,0,0,0,2,2,2,0,2,2023-10-30 20:15:27,0
0,2,276,0,0,2,0,0,2,2,0,0,2,0,0,2023-10-30 20:17:27,0
0,54,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 20:19:27,0
0,396,460,1344,1344,0,4,4,0,0,2,2,2,4,2,2023-10-30 20:21:27,50
0,4,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 20:23:27,0
0,442,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-30 20:25:27,0
0,6,184,1350,1350,2,0,0,0,0,2,2,2,0,2,2023-10-30 20:27:27,0
0,44,138,0,0,2,4,4,2,2,0,0,0,0,0,2023-10-30 20:29:27,0
0,404,506,1350,1350,0,0,0,0,0,2,2,0,4,2,2023-10-30 20:31:27,50
0,8,46,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-30 20:33:27,0
0,442,230,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-30 20:35:27,0
0,2,184,1350,1350,0,0,0,0,0,2,2,2,0,2,2023-10-30 20:37:27,0
0,60,46,0,0,2,0,0,0,0,0,0,0,0,0,2023-10-30 20:39:27,0
0,390,460,1350,1350,0,0,0,0,0,2,2,2,6,2,2023-10-30 20:41:27,94
0,4,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 20:43:27,0
0,442,92,1350,1350,0,0,0,0,0,2,2,2,0,2,2023-10-30 20:45:27,0
0,2,276,0,0,0,0,0,0,0,0,0,2,2,0,2023-10-30 20:47:27,44
0,46,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 20:49:27,0
0,408,414,1350,1350,2,0,0,0,0,2,2,2,6,2,2023-10-30 20:51:27,50
0,4,184,0,0,0,0,0,2,2,0,0,0,0,0,2023-10-30 20:53:27,44
0,452,138,0,0,2,0,0,0,0,0,0,4,0,0,2023-10-30 20:55:27,0
0,4,184,1350,1350,0,0,0,0,0,2,2,0,0,2,2023-10-30 20:57:27,0
0,42,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 20:59:27,0
0,410,552,1350,1350,2,0,0,2,2,2,2,2,4,2,2023-10-30 21:01:27,1732
0,6,46,0,0,0,4,4,0,0,0,0,0,0,0,2023-10-30 21:03:27,0
0,442,184,0,0,6,0,0,0,0,0,0,2,0,0,2023-10-30 21:05:27,0
0,6,230,1350,1350,0,8,8,2,2,2,2,2,0,2,2023-10-30 21:07:27,0
0,44,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 21:09:27,0
0,404,460,1350,1350,0,0,0,0,0,2,2,2,4,2,2023-10-30 21:11:27,50
0,14,184,0,0,2,0,0,0,0,0,0,0,0,0,2023-10-30 21:13:27,0
0,444,92,1350,1350,8,4,4,4,4,2,2,2,0,2,2023-10-30 21:15:27,0
0,2,276,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-30 21:17:27,0
0,36,92,0,0,2,0,0,2,2,0,0,0,0,0,2023-10-30 21:19:27,0
0,412,414,1350,1350,4,0,0,2,2,2,2,2,4,2,2023-10-30 21:21:27,50
0,4,184,0,0,8,0,0,0,0,0,0,0,0,0,2023-10-30 21:23:27,0
0,444,138,0,0,2,4,4,8,8,0,0,4,0,0,2023-10-30 21:25:27,12
0,6,184,1350,1350,0,0,0,0,0,2,2,0,0,2,2023-10-30 21:27:27,0
0,46,138,0,0,10,2,2,4,4,0,0,0,0,0,2023-10-30 21:29:27,0
0,408,506,1350,1350,6,0,0,2,2,2,2,2,4,2,2023-10-30 21:31:27,54
0,4,46,0,0,2,0,0,2,2,0,0,0,0,0,2023-10-30 21:33:27,0
0,444,184,0,0,0,2,2,4,4,0,0,2,0,0,2023-10-30 21:35:27,0
0,4,230,1350,1350,8,4,4,4,4,2,2,2,0,2,2023-10-30 21:37:27,0
0,34,46,0,0,2,0,0,0,0,0,0,0,0,0,2023-10-30 21:39:27,0
0,414,506,1350,1350,0,2,2,2,2,2,2,2,4,2,2023-10-30 21:41:27,50
0,6,138,0,0,2,0,0,2,2,0,0,0,0,0,2023-10-30 21:43:27,0
0,448,92,1350,1350,2,0,0,2,2,2,2,2,0,2,2023-10-30 21:45:27,0
0,2,276,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-30 21:47:27,0
0,36,92,0,0,2,0,0,0,0,0,0,0,0,0,2023-10-30 21:49:27,0
0,412,414,1350,1350,0,0,0,0,0,2,2,2,4,2,2023-10-30 21:51:27,50
0,4,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 21:53:27,0
0,446,138,0,0,0,0,0,0,0,0,0,4,0,0,2023-10-30 21:55:27,0
0,4,184,1350,1350,0,2,2,2,2,2,2,0,0,2,2023-10-30 21:57:27,8
0,34,138,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-30 21:59:27,2
0,416,552,1350,1350,12,4,4,6,6,2,2,2,4,2,2023-10-30 22:01:27,50
0,4,46,0,0,14,4,4,6,6,0,0,0,0,0,2023-10-30 22:03:27,0
0,444,184,0,0,2,0,0,2,2,0,0,2,0,0,2023-10-30 22:05:27,0
0,4,230,1350,1350,0,4,4,0,0,2,2,2,0,2,2023-10-30 22:07:27,0
0,46,46,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-30 22:09:27,0
0,406,506,1350,1350,4,4,4,4,4,2,2,2,4,2,2023-10-30 22:11:27,50
0,4,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 22:13:27,0
0,442,92,1350,1350,2,4,4,2,2,2,2,2,0,2,2023-10-30 22:15:27,0
0,2,276,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-30 22:17:27,0
0,38,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 22:19:27,0
0,410,414,1350,1350,2,0,0,0,0,2,2,2,4,2,2023-10-30 22:21:27,50
0,4,184,0,0,6,4,4,4,4,0,0,0,0,0,2023-10-30 22:23:27,0
0,444,138,0,0,0,0,0,0,0,0,0,4,0,0,2023-10-30 22:25:27,0
0,4,184,1350,1350,0,0,0,0,0,2,2,0,0,2,2023-10-30 22:27:27,0
0,42,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 22:29:27,0
0,408,506,1350,1350,0,0,0,0,0,2,2,2,4,2,2023-10-30 22:31:27,50
0,6,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 22:33:27,0
0,444,184,0,0,6,0,0,0,0,0,0,2,0,0,2023-10-30 22:35:27,0
0,4,230,1350,1350,0,0,0,2,2,2,2,2,0,2,2023-10-30 22:37:27,0
0,34,46,0,0,0,2,2,2,2,0,0,0,0,0,2023-10-30 22:39:27,0
0,414,506,1350,1350,0,0,0,0,0,2,2,2,4,2,2023-10-30 22:41:27,50
0,4,138,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-30 22:43:27,0
0,442,92,1350,1350,2,0,0,0,0,2,2,2,0,2,2023-10-30 22:45:27,0
0,2,276,0,0,0,4,4,2,2,0,0,2,0,0,2023-10-30 22:47:27,0
0,36,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 22:49:27,0
0,412,414,1350,1350,4,2,2,2,2,2,2,2,4,2,2023-10-30 22:51:27,50
0,4,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 22:53:27,0
0,444,138,0,0,0,0,0,0,0,0,0,4,0,0,2023-10-30 22:55:27,0
0,6,184,1350,1350,8,4,4,4,4,2,2,0,0,2,2023-10-30 22:57:27,48
0,42,138,0,0,0,4,4,2,2,0,0,0,0,0,2023-10-30 22:59:27,0
0,416,552,1350,1350,0,0,0,0,0,2,2,2,4,2,2023-10-30 23:01:27,50
0,4,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 23:03:27,0
0,446,184,0,0,4,2,2,2,2,0,0,2,0,0,2023-10-30 23:05:27,0
0,4,230,1350,1350,0,0,0,0,0,2,2,2,0,2,2023-10-30 23:07:27,0
0,42,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 23:09:27,0
0,406,506,1350,1350,0,0,0,0,0,2,2,2,4,2,2023-10-30 23:11:27,50
0,4,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 23:13:27,0
0,442,92,1350,1350,0,0,0,0,0,2,2,2,0,2,2023-10-30 23:15:27,0
0,2,276,0,0,2,4,4,2,2,0,0,2,0,0,2023-10-30 23:17:27,0
0,44,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 23:19:27,0
0,404,414,1350,1350,2,2,2,6,6,2,2,2,4,2,2023-10-30 23:21:27,58
0,4,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 23:23:27,0
0,444,138,0,0,2,2,2,2,2,0,0,4,0,0,2023-10-30 23:25:27,0
0,4,184,1350,1350,0,0,0,0,0,2,2,0,0,2,2023-10-30 23:27:27,0
0,42,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 23:29:27,0
0,408,552,1350,1350,4,2,2,4,4,2,2,2,4,2,2023-10-30 23:31:27,62
0,8,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 23:33:27,0
0,442,230,0,0,2,0,0,0,0,0,0,2,0,0,2023-10-30 23:35:27,0
0,8,184,1350,1350,0,0,0,0,0,2,2,2,0,2,2023-10-30 23:37:27,0
0,38,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 23:39:27,0
0,412,460,1350,1350,0,0,0,0,0,2,2,2,4,2,2023-10-30 23:41:27,66
0,4,184,0,0,4,2,2,4,4,0,0,0,0,0,2023-10-30 23:43:27,0
0,446,92,1350,1350,0,0,0,0,0,2,2,2,0,2,2023-10-30 23:45:27,0
0,2,276,0,0,4,0,0,0,0,0,0,2,0,0,2023-10-30 23:47:27,0
0,36,92,0,0,4,4,4,2,2,0,0,0,0,0,2023-10-30 23:49:27,0
0,412,460,1350,1350,0,0,0,0,0,2,2,2,4,2,2023-10-30 23:51:27,50
0,4,138,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-30 23:53:27,0
0,444,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-30 23:55:27,0
0,4,184,1350,1350,0,0,0,0,0,2,2,2,0,2,2023-10-30 23:57:27,0
0,34,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-30 23:59:27,0
0,540,552,1350,1350,0,0,0,0,0,2,2,2,4,2,2023-10-31 00:01:27,1726
0,4,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 00:03:27,0
0,442,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 00:05:27,0
0,6,230,1350,1350,0,0,0,0,0,2,2,4,0,2,2023-10-31 00:07:27,0
0,34,46,0,0,2,0,0,0,0,0,0,0,0,0,2023-10-31 00:09:27,0
0,418,506,1350,1350,0,0,0,0,0,2,2,2,4,2,2023-10-31 00:11:27,50
0,4,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 00:13:27,0
0,442,92,1350,1350,0,0,0,0,0,2,2,0,0,2,2023-10-31 00:15:27,0
0,2,276,0,0,0,0,0,0,0,0,0,4,0,0,2023-10-31 00:17:27,4
0,38,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 00:19:27,0
0,410,414,1350,1350,2,4,4,2,2,2,2,2,4,2,2023-10-31 00:21:27,52
0,4,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 00:23:27,0
0,444,138,0,0,2,0,0,2,2,0,0,2,0,0,2023-10-31 00:25:27,0
0,4,184,1350,1350,0,0,0,0,0,2,2,2,0,2,2023-10-31 00:27:27,0
0,42,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 00:29:27,0
0,410,506,1350,1350,0,0,0,0,0,2,2,2,4,2,2023-10-31 00:31:27,50
0,8,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 00:33:27,0
0,442,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 00:35:27,0
0,4,230,1350,1350,0,0,0,0,0,2,2,4,0,2,2023-10-31 00:37:27,0
0,34,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 00:39:27,0
0,414,506,1350,1350,2,0,0,0,0,2,2,2,4,2,2023-10-31 00:41:27,50
0,4,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 00:43:27,0
0,442,92,1350,1350,0,0,0,0,0,2,2,0,0,2,2023-10-31 00:45:27,0
0,2,276,0,0,0,0,0,0,0,0,0,4,0,0,2023-10-31 00:47:27,0
0,44,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 00:49:27,0
0,406,414,1350,1350,0,0,0,0,0,2,2,2,4,2,2023-10-31 00:51:27,50
0,4,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 00:53:27,0
0,444,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-31 00:55:27,0
0,4,184,1350,1350,0,0,0,0,0,2,2,2,0,2,2023-10-31 00:57:27,0
0,34,138,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-31 00:59:27,0
0,420,552,1350,1350,0,0,0,0,0,2,2,2,4,2,2023-10-31 01:01:27,50
0,4,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 01:03:27,0
0,442,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 01:05:27,0
0,4,230,1350,1350,0,0,0,0,0,2,2,4,0,2,2023-10-31 01:07:27,0
0,34,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 01:09:27,0
0,414,506,1350,1350,0,0,0,0,0,2,2,2,4,2,2023-10-31 01:11:27,50
0,4,138,0,0,2,4,4,0,0,0,0,0,0,0,2023-10-31 01:13:27,0
0,442,92,1350,1350,0,0,0,0,0,2,2,0,0,2,2023-10-31 01:15:27,0
0,2,276,0,0,0,0,0,0,0,0,0,4,0,0,2023-10-31 01:17:27,0
0,42,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 01:19:27,0
0,406,414,1350,1350,4,0,0,0,0,2,2,2,4,2,2023-10-31 01:21:27,50
0,4,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 01:23:27,0
0,444,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-31 01:25:27,0
0,4,184,1350,1350,0,0,0,0,0,2,2,2,0,2,2023-10-31 01:27:27,0
0,40,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 01:29:27,0
0,410,506,1350,1350,0,0,0,0,0,2,2,2,4,2,2023-10-31 01:31:27,88
0,6,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 01:33:27,0
0,442,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 01:35:27,0
0,4,230,1350,1350,0,0,0,0,0,2,2,4,0,2,2023-10-31 01:37:27,0
0,40,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 01:39:27,0
0,408,506,1350,1350,0,0,0,0,0,2,2,2,4,2,2023-10-31 01:41:27,50
0,4,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 01:43:27,0
0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 01:45:27,0
0,2,368,1350,1350,0,0,0,0,0,2,2,4,0,2,2023-10-31 01:47:27,0
0,36,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 01:49:27,0
0,412,414,1350,1350,0,0,0,0,0,2,2,2,4,2,2023-10-31 01:51:27,50
0,4,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 01:53:27,0
0,444,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-31 01:55:27,0
0,4,184,1350,1350,0,0,0,0,0,2,2,2,0,2,2023-10-31 01:57:27,0
0,32,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 01:59:27,0
0,426,552,1350,1350,0,0,0,0,0,2,2,2,4,2,2023-10-31 02:01:27,50
0,6,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 02:03:27,0
0,442,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 02:05:27,0
0,4,230,1350,1350,0,0,0,0,0,2,2,4,0,2,2023-10-31 02:07:27,0
0,32,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 02:09:27,0
0,416,506,1350,1350,0,0,0,0,0,2,2,2,4,2,2023-10-31 02:11:27,50
0,4,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 02:13:27,0
0,442,92,1350,1350,0,0,0,0,0,2,2,0,0,2,2023-10-31 02:15:27,0
0,2,276,0,0,0,0,0,0,0,0,0,4,0,0,2023-10-31 02:17:27,0
0,46,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 02:19:27,0
0,406,414,1350,1350,0,0,0,0,0,2,2,2,4,2,2023-10-31 02:21:27,50
0,8,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 02:23:27,0
0,448,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-31 02:25:27,0
0,4,184,1350,1350,0,0,0,0,0,2,2,2,0,2,2023-10-31 02:27:27,0
0,32,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 02:29:27,0
0,418,506,1350,1350,0,0,0,0,0,2,2,2,4,2,2023-10-31 02:31:27,50
0,6,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 02:33:27,0
0,442,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 02:35:27,0
0,8,230,1350,1350,0,0,0,0,0,2,2,4,0,2,2023-10-31 02:37:27,0
0,32,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 02:39:27,0
0,416,506,1350,1350,0,0,0,0,0,2,2,2,4,2,2023-10-31 02:41:27,50
0,4,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 02:43:27,0
0,442,92,1350,1350,0,0,0,0,0,2,2,0,0,2,2023-10-31 02:45:27,0
0,2,276,0,0,0,0,0,0,0,0,0,4,0,0,2023-10-31 02:47:27,0
0,40,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 02:49:27,0
0,408,414,1350,1350,0,0,0,0,0,2,2,2,4,2,2023-10-31 02:51:27,50
0,4,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 02:53:27,0
0,444,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-31 02:55:27,0
0,4,184,1350,1350,0,0,0,0,0,2,2,2,0,2,2023-10-31 02:57:27,0
0,40,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 02:59:27,0
0,410,552,1350,1350,0,0,0,0,0,2,2,2,4,2,2023-10-31 03:01:27,1726
0,10,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 03:03:27,0
0,442,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 03:05:27,0
0,4,230,1350,1350,0,0,0,0,0,2,2,4,0,2,2023-10-31 03:07:27,0
0,40,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 03:09:27,0
0,408,506,1350,1350,0,0,0,0,0,2,2,2,4,2,2023-10-31 03:11:27,50
0,4,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-31 03:13:27,0
0,442,92,1350,1350,0,0,0,0,0,2,2,0,0,2,2023-10-31 03:15:27,0
