pageResource all api not hava log,the employee does not exist,not find dictionary type=<:NUM:>,[isEqualDirectSuperior] fanwei Employee not exist in yid,"isEqualDirectSuperior failed, err=fanweiEmployee not exist in yid",AuthSessionVali<:updateFanweiEmployee failed:>,[GetWeChatUserInfo] GetWeChatUserInf<:updateFanweiEmployee failed:>,[getOtpKey] GetWeChatUserInf<:updateFanweiEmployee failed:>,"[securitySessionCheck] GetSecuritySessionFromReq failed, err=securecookie: expired timestamp [trace.id=<:SEQ:> <:transactionID:> <:spanID:>",[securitySessionCheck] CreatAndSaveSessio<:updateFanweiEmployee failed:>,"[SimplePost] failed, <:ERRORPost:>",[UpdateEmployee] <:*:> failed:>,can't find addEmp from updateEmp and empMapTo,"[updateFanweiEmployee] failed, <:updateEmployeeData:>",no employee,timestamp,unknown
0,10,184,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-23 17:13:18,0
0,444,92,0,0,8,0,0,0,0,0,0,0,0,0,2023-10-23 17:15:18,26
0,2,230,1342,1342,6,0,0,2,2,2,2,0,2,4,2023-10-23 17:17:18,6
0,188,138,0,0,6,4,4,4,4,0,0,0,0,0,2023-10-23 17:19:18,4
0,272,414,276,276,8,8,8,10,10,0,0,0,0,2,2023-10-23 17:21:18,6
0,2,138,1066,1066,0,0,0,0,0,2,2,4,2,0,2023-10-23 17:23:18,50
0,450,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 17:25:18,0
0,4,276,1342,1342,2,0,0,0,0,2,2,0,2,4,2023-10-23 17:27:18,0
0,164,46,0,0,2,2,2,0,0,0,0,0,0,0,2023-10-23 17:29:18,2
0,296,414,1342,1342,4,0,0,2,2,2,2,4,2,2,2023-10-23 17:31:18,50
0,2,230,0,0,4,0,0,2,2,0,0,0,0,0,2023-10-23 17:33:18,12
0,448,92,0,0,6,6,6,6,6,0,0,0,0,0,2023-10-23 17:35:18,88
0,6,276,1342,1342,8,4,4,2,2,2,2,0,2,4,2023-10-23 17:37:18,44
0,174,92,0,0,8,0,0,2,2,0,0,0,0,0,2023-10-23 17:39:18,28
0,280,414,1342,1342,2,2,2,2,2,2,2,4,2,0,2023-10-23 17:41:18,76
0,6,184,0,0,2,4,4,0,0,0,0,0,0,2,2023-10-23 17:43:18,0
0,442,138,1230,1228,0,0,0,2,2,0,0,0,0,0,2023-10-23 17:45:18,0
0,8,230,112,114,2,0,0,0,0,2,2,0,2,4,2023-10-23 17:47:18,0
0,172,92,0,0,0,0,0,2,2,0,0,0,0,0,2023-10-23 17:49:18,0
0,282,414,1144,1144,0,0,0,0,0,0,0,0,0,2,2023-10-23 17:51:18,0
0,10,184,198,198,4,2,2,2,2,2,2,4,2,0,2023-10-23 17:53:18,68
0,444,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 17:55:18,0
0,8,276,1342,1342,0,0,0,0,0,2,2,0,2,4,2023-10-23 17:57:18,0
0,954,92,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-23 17:59:18,6
0,1100,414,1342,1342,2,0,0,0,0,2,2,4,2,2,2023-10-23 18:01:18,1746
0,850,230,0,0,0,4,4,2,2,0,0,0,0,0,2023-10-23 18:03:18,0
0,1268,92,0,0,0,2,2,0,0,0,0,0,0,0,2023-10-23 18:05:18,0
0,856,276,1342,1342,0,0,0,0,0,2,2,0,2,4,2023-10-23 18:07:18,0
0,376,92,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-23 18:09:18,0
0,290,460,1342,1342,2,4,4,2,2,2,2,4,2,0,2023-10-23 18:11:18,50
0,4,138,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-23 18:13:18,0
0,450,138,1308,1306,0,0,0,0,0,0,0,0,0,0,2023-10-23 18:15:18,0
0,540,230,34,36,0,0,0,0,0,2,2,0,2,4,2023-10-23 18:17:18,0
0,180,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 18:19:18,0
0,278,368,1342,1342,2,4,4,2,2,2,2,4,2,2,2023-10-23 18:21:18,62
0,6,230,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-23 18:23:18,8
0,448,184,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-23 18:25:18,0
0,4,138,1342,1342,10,2,2,4,4,2,2,0,2,4,2023-10-23 18:27:18,0
0,178,138,0,0,4,0,0,2,2,0,0,0,0,0,2023-10-23 18:29:18,0
0,280,506,1342,1342,6,2,2,4,4,0,0,4,0,2,2023-10-23 18:31:18,50
0,6,92,0,0,8,6,6,2,2,2,2,0,2,0,2023-10-23 18:33:18,0
0,444,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 18:35:18,0
0,10,138,1342,1342,0,0,0,0,0,2,2,0,2,4,2023-10-23 18:37:18,0
0,162,184,0,0,4,0,0,2,2,0,0,0,0,0,2023-10-23 18:39:18,0
0,294,414,0,0,2,0,0,0,0,0,0,0,0,2,2023-10-23 18:41:18,0
0,8,138,1342,1342,0,0,0,0,0,2,2,4,2,0,2023-10-23 18:43:18,50
0,444,138,0,0,2,0,0,0,0,0,0,0,0,0,2023-10-23 18:45:18,0
0,8,276,1342,1342,0,4,4,2,2,2,2,0,2,4,2023-10-23 18:47:18,16
0,160,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 18:49:18,0
0,292,414,1342,1342,8,0,0,2,2,2,2,4,2,2,2023-10-23 18:51:18,66
0,10,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 18:53:18,0
0,446,184,0,0,4,0,0,0,0,0,0,0,0,2,2023-10-23 18:55:18,0
0,2,276,1342,1342,0,0,0,0,0,2,2,0,2,2,2023-10-23 18:57:18,0
0,962,46,0,0,2,0,0,0,0,0,0,0,0,0,2023-10-23 18:59:18,0
0,1124,460,1342,1342,0,2,2,0,0,2,2,4,2,2,2023-10-23 19:01:18,56
0,850,230,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-23 19:03:18,30
0,1264,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 19:05:18,8
0,862,276,1342,1342,0,0,0,0,0,2,2,0,2,4,2023-10-23 19:07:18,4
0,348,92,0,0,0,4,4,0,0,0,0,0,0,0,2023-10-23 19:09:18,30
0,288,414,1342,1342,0,0,0,0,0,2,2,4,2,2,2023-10-23 19:11:18,56
0,6,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 19:13:18,8
0,448,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 19:15:18,0
0,6,276,1342,1342,0,0,0,0,0,2,2,0,2,4,2023-10-23 19:17:18,0
0,158,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 19:19:18,0
0,298,460,1342,1342,0,0,0,0,0,2,2,4,2,2,2023-10-23 19:21:18,50
0,6,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 19:23:18,0
0,448,138,0,0,4,0,0,0,0,0,0,0,0,0,2023-10-23 19:25:18,0
0,6,276,1342,1342,2,8,8,6,6,2,2,0,2,4,2023-10-23 19:27:18,0
0,158,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 19:29:18,0
0,296,506,1342,1342,0,0,0,0,0,2,2,4,2,2,2023-10-23 19:31:18,50
0,6,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 19:33:18,0
0,442,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 19:35:18,0
0,8,276,1342,1342,0,0,0,0,0,2,2,0,2,4,2023-10-23 19:37:18,0
0,160,92,0,0,2,0,0,0,0,0,0,0,0,0,2023-10-23 19:39:18,0
0,288,460,0,0,0,0,0,2,2,0,0,4,0,2,2023-10-23 19:41:18,54
0,12,92,1342,1342,0,0,0,0,0,2,2,0,2,0,2023-10-23 19:43:18,0
0,442,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 19:45:18,0
0,8,230,1342,1342,4,2,2,0,0,2,2,0,2,4,2023-10-23 19:47:18,0
0,160,138,0,0,0,0,0,4,4,0,0,0,0,0,2023-10-23 19:49:18,0
0,292,322,1342,1342,0,0,0,0,0,0,0,0,0,0,2023-10-23 19:51:18,0
0,10,276,0,0,4,0,0,0,0,2,2,4,2,2,2023-10-23 19:53:18,52
0,444,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 19:55:18,0
0,2,138,1342,1342,0,0,0,0,0,2,2,0,2,4,2023-10-23 19:57:18,0
0,944,138,0,0,4,4,4,4,4,0,0,0,0,0,2023-10-23 19:59:18,0
0,1124,414,1342,1342,2,0,0,0,0,2,2,4,2,0,2023-10-23 20:01:18,50
0,852,230,0,0,0,2,2,0,0,0,0,0,0,2,2023-10-23 20:03:18,0
0,1288,138,1138,1138,0,0,0,0,0,0,0,0,0,0,2023-10-23 20:05:18,0
0,824,230,204,204,0,0,0,0,0,2,2,0,2,4,2023-10-23 20:07:18,0
0,374,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 20:09:18,0
0,290,368,1342,1342,0,0,0,0,0,2,2,4,2,2,2023-10-23 20:11:18,50
0,4,230,0,0,2,0,0,0,0,0,0,0,0,0,2023-10-23 20:13:18,0
0,448,92,0,0,0,2,2,2,2,0,0,0,0,0,2023-10-23 20:15:18,4
0,4,276,1342,1342,2,2,2,2,2,2,2,0,2,4,2023-10-23 20:17:18,12
0,162,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 20:19:18,0
0,294,322,1342,1342,0,0,0,0,0,2,2,4,2,2,2023-10-23 20:21:18,50
0,4,276,0,0,2,0,0,2,2,0,0,0,0,0,2023-10-23 20:23:18,8
0,442,92,1342,1342,0,0,0,0,0,2,2,0,2,0,2023-10-23 20:25:18,0
0,12,276,0,0,0,0,0,0,0,0,0,0,0,4,2023-10-23 20:27:18,0
0,152,92,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-23 20:29:18,2
0,304,368,1342,1342,0,0,0,0,0,2,2,4,2,0,2023-10-23 20:31:18,50
0,4,230,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-23 20:33:18,0
0,442,92,1342,1342,0,0,0,0,0,2,2,0,2,0,2023-10-23 20:35:18,0
0,10,276,0,0,0,0,0,0,0,0,0,0,0,4,2023-10-23 20:37:18,0
0,162,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 20:39:18,0
0,290,276,1342,1342,0,0,0,0,0,2,2,4,2,2,2023-10-23 20:41:18,50
0,8,322,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 20:43:18,0
0,444,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 20:45:18,0
0,4,276,1342,1342,0,0,0,0,0,2,2,0,2,4,2023-10-23 20:47:18,0
0,166,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 20:49:18,0
0,290,322,1342,1342,2,2,2,0,0,2,2,4,2,2,2023-10-23 20:51:18,50
0,12,276,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 20:53:18,0
0,444,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 20:55:18,0
0,4,138,1342,1342,0,0,0,0,0,2,2,0,2,4,2023-10-23 20:57:18,0
0,928,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 20:59:18,0
0,1122,460,1342,1342,0,0,0,0,0,0,0,0,0,2,2023-10-23 21:01:18,1702
0,830,184,0,0,2,0,0,0,0,2,2,4,2,0,2023-10-23 21:03:18,50
0,1280,92,0,0,2,4,4,2,2,0,0,0,0,0,2023-10-23 21:05:18,0
0,844,230,1342,1342,2,0,0,0,0,2,2,0,2,4,2023-10-23 21:07:18,0
0,400,138,0,0,0,0,0,4,4,0,0,0,0,0,2023-10-23 21:09:18,12
0,296,414,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-23 21:11:18,0
0,2,138,1342,1342,0,0,0,0,0,2,2,4,2,0,2023-10-23 21:13:18,50
0,450,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 21:15:18,0
0,4,276,1342,1342,0,0,0,0,0,2,2,0,2,4,2023-10-23 21:17:18,60
0,160,92,0,0,0,2,2,0,0,0,0,0,0,0,2023-10-23 21:19:18,0
0,296,506,1342,1342,2,0,0,0,0,2,2,4,2,2,2023-10-23 21:21:18,50
0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 21:23:18,0
0,442,230,0,0,2,0,0,2,2,0,0,0,0,0,2023-10-23 21:25:18,0
0,10,230,1342,1342,0,0,0,0,0,2,2,0,2,4,2023-10-23 21:27:18,0
0,116,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 21:29:18,0
0,214,460,1342,1342,0,0,0,0,0,2,2,4,2,2,2023-10-23 21:31:18,50
0,14,138,0,0,6,2,2,2,2,0,0,0,0,0,2023-10-23 21:33:18,0
0,442,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 21:35:18,0
0,12,230,1342,1342,0,0,0,0,0,2,2,0,2,4,2023-10-23 21:37:18,0
0,164,0,0,0,2,0,0,0,0,0,0,0,0,0,2023-10-23 21:39:18,8
0,286,460,1342,1342,2,0,0,2,2,2,2,4,2,2,2023-10-23 21:41:18,52
0,10,230,0,0,4,4,4,2,2,0,0,0,0,0,2023-10-23 21:43:18,4
0,444,138,0,0,2,0,0,0,0,0,0,0,0,0,2023-10-23 21:45:18,4
0,2,230,1342,1342,0,2,2,6,6,2,2,0,2,2,2023-10-23 21:47:18,8
0,168,46,0,0,10,0,0,2,2,0,0,0,0,2,2023-10-23 21:49:18,0
0,292,506,1342,1342,10,4,4,4,4,2,2,4,2,2,2023-10-23 21:51:18,52
0,4,138,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-23 21:53:18,0
0,450,46,0,0,10,6,6,4,4,0,0,0,0,0,2023-10-23 21:55:18,0
0,2,322,1342,1342,4,4,4,4,4,2,2,0,2,2,2023-10-23 21:57:18,16
0,948,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-23 21:59:18,0
0,1118,506,1342,1342,0,0,0,0,0,2,2,4,2,0,2023-10-23 22:01:18,50
0,826,138,0,0,12,4,4,2,2,0,0,0,0,2,2023-10-23 22:03:18,8
0,1280,0,0,0,12,4,4,2,2,0,0,0,0,0,2023-10-23 22:05:18,0
0,858,368,1342,1342,0,0,0,2,2,2,2,0,2,2,2023-10-23 22:07:18,0
0,376,92,0,0,6,2,2,2,2,0,0,0,0,2,2023-10-23 22:09:18,4
0,294,368,1342,1342,0,0,0,4,4,2,2,4,2,0,2023-10-23 22:11:18,50
0,4,230,0,0,2,2,2,2,2,0,0,0,0,2,2023-10-23 22:13:18,0
0,442,92,0,0,4,0,0,2,2,0,0,0,0,0,2023-10-23 22:15:18,0
0,10,276,1342,1342,12,10,10,4,4,2,2,0,2,2,2023-10-23 22:17:18,8
0,164,92,0,0,8,6,6,6,6,0,0,0,0,2,2023-10-23 22:19:18,0
0,294,414,1342,1342,0,0,0,0,0,2,2,4,2,2,2023-10-23 22:21:18,50
0,4,184,0,0,4,10,10,2,2,0,0,0,0,0,2023-10-23 22:23:18,0
0,444,46,0,0,6,2,2,2,2,0,0,0,0,0,2023-10-23 22:25:18,0
0,8,322,1342,1342,4,0,0,2,2,2,2,0,2,2,2023-10-23 22:27:18,4
0,162,92,0,0,0,2,2,4,4,0,0,0,0,2,2023-10-23 22:29:18,6
0,292,368,1342,1342,6,4,4,2,2,2,2,4,2,2,2023-10-23 22:31:18,58
0,8,230,0,0,4,2,2,2,2,0,0,0,0,0,2023-10-23 22:33:18,0
0,444,92,1342,1342,14,10,10,8,8,2,2,0,2,0,2023-10-23 22:35:18,8
0,4,276,0,0,6,6,6,4,4,0,0,0,0,2,2023-10-23 22:37:18,0
0,170,92,0,0,2,6,6,4,4,0,0,0,0,2,2023-10-23 22:39:18,0
0,286,322,1342,1342,0,0,0,0,0,2,2,4,2,2,2023-10-23 22:41:18,50
0,10,276,0,0,6,8,8,6,6,0,0,0,0,0,2023-10-23 22:43:18,8
0,444,138,1168,1168,0,0,0,0,0,0,0,0,0,0,2023-10-23 22:45:18,0
0,4,230,174,174,0,0,0,0,0,2,2,0,2,2,2023-10-23 22:47:18,0
0,164,92,0,0,10,6,6,4,4,0,0,0,0,2,2023-10-23 22:49:18,0
0,292,414,1342,1342,16,12,12,10,10,2,2,4,2,0,2023-10-23 22:51:18,58
0,6,184,0,0,2,4,4,2,2,0,0,0,0,2,2023-10-23 22:53:18,0
0,448,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-23 22:55:18,0
0,6,184,1342,1342,0,4,4,0,0,2,2,0,2,2,2023-10-23 22:57:18,0
0,946,138,0,0,2,0,0,0,0,0,0,0,0,2,2023-10-23 22:59:18,0
0,1142,368,1342,1342,12,4,4,4,4,0,0,0,0,0,2023-10-23 23:01:18,0
0,840,276,0,0,4,2,2,2,2,2,2,4,2,2,2023-10-23 23:03:18,50
0,1286,138,0,0,2,0,0,0,0,0,0,0,0,0,2023-10-23 23:05:18,0
0,858,138,1342,1342,0,4,4,2,2,2,2,0,2,2,2023-10-23 23:07:18,12
0,324,184,0,0,0,2,2,0,0,0,0,0,0,2,2023-10-23 23:09:18,0
0,302,322,0,0,0,0,0,2,2,0,0,0,0,0,2023-10-23 23:11:18,0
0,6,276,1342,1342,0,0,0,0,0,2,2,4,2,2,2023-10-23 23:13:18,50
0,442,92,0,0,2,0,0,0,0,0,0,0,0,0,2023-10-23 23:15:18,0
0,8,230,1342,1342,8,6,6,6,6,2,2,0,2,2,2023-10-23 23:17:18,0
0,156,138,0,0,2,2,2,2,2,0,0,0,0,2,2023-10-23 23:19:18,0
0,296,414,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-23 23:21:18,0
0,14,92,1342,1342,0,0,0,0,0,2,2,4,2,0,2023-10-23 23:23:18,50
0,442,184,0,0,8,0,0,2,2,0,0,0,0,0,2023-10-23 23:25:18,4
0,8,276,1342,1342,10,0,0,2,2,2,2,0,2,2,2023-10-23 23:27:18,0
0,154,92,0,0,4,4,4,2,2,0,0,0,0,2,2023-10-23 23:29:18,0
0,298,506,1342,1342,0,0,0,0,0,2,2,4,2,2,2023-10-23 23:31:18,50
0,12,92,0,0,2,2,2,0,0,0,0,0,0,0,2023-10-23 23:33:18,0
0,444,138,0,0,4,0,0,2,2,0,0,0,0,0,2023-10-23 23:35:18,4
0,2,276,1342,1342,2,2,2,2,2,2,2,0,2,2,2023-10-23 23:37:18,0
0,160,46,0,0,2,0,0,4,4,0,0,0,0,2,2023-10-23 23:39:18,0
0,298,506,1342,1342,0,0,0,0,0,2,2,4,2,2,2023-10-23 23:41:18,66
0,2,138,0,0,2,0,0,0,0,0,0,0,0,0,2023-10-23 23:43:18,10
0,452,92,0,0,10,8,8,4,4,0,0,0,0,0,2023-10-23 23:45:18,0
0,2,276,1342,1342,4,2,2,2,2,2,2,0,2,2,2023-10-23 23:47:18,0
0,160,0,0,0,6,2,2,2,2,0,0,0,0,2,2023-10-23 23:49:18,0
0,300,552,1342,1342,2,0,0,4,4,2,2,4,2,2,2023-10-23 23:51:18,58
0,2,138,0,0,6,6,6,4,4,0,0,0,0,0,2023-10-23 23:53:18,0
0,450,46,0,0,16,10,10,6,6,0,0,0,0,2,2023-10-23 23:55:18,0
0,4,322,1342,1342,0,0,0,2,2,2,2,0,2,0,2023-10-23 23:57:18,8
0,898,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-23 23:59:18,0
0,1250,414,1342,1342,0,6,6,0,0,2,2,4,2,2,2023-10-24 00:01:18,1746
0,846,230,0,0,0,2,2,0,0,0,0,0,0,0,2023-10-24 00:03:18,0
0,1278,138,1342,1342,0,0,0,0,0,0,0,0,0,0,2023-10-24 00:05:18,0
0,858,230,0,0,2,0,0,0,0,2,2,0,2,2,2023-10-24 00:07:18,0
0,384,92,0,0,2,4,4,2,2,0,0,0,0,2,2023-10-24 00:09:18,8
0,308,368,1342,1342,0,0,0,0,0,2,2,4,2,0,2023-10-24 00:11:18,50
0,8,230,0,0,4,0,0,0,0,0,0,0,0,2,2023-10-24 00:13:18,0
0,444,92,0,0,0,2,2,2,2,0,0,0,0,0,2023-10-24 00:15:18,0
0,8,184,1342,1342,2,2,2,0,0,2,2,0,2,2,2023-10-24 00:17:18,4
0,162,184,0,0,4,2,2,4,4,0,0,0,0,2,2023-10-24 00:19:18,0
0,292,368,1168,1166,0,0,0,0,0,0,0,0,0,0,2023-10-24 00:21:18,0
0,8,230,174,176,2,4,4,2,2,2,2,4,2,2,2023-10-24 00:23:18,98
0,446,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 00:25:18,0
0,2,230,1342,1342,0,0,0,0,0,2,2,0,2,2,2023-10-24 00:27:18,0
0,162,138,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-24 00:29:18,0
0,298,414,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-24 00:31:18,2
0,8,138,1342,1342,0,0,0,0,0,2,2,4,2,0,2023-10-24 00:33:18,50
0,446,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 00:35:18,0
0,2,276,1342,1342,0,0,0,0,0,2,2,0,2,2,2023-10-24 00:37:18,0
0,158,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-24 00:39:18,0
0,298,460,1342,1342,0,0,0,0,0,2,2,4,2,2,2023-10-24 00:41:18,50
0,4,46,0,0,4,2,2,2,2,0,0,0,0,0,2023-10-24 00:43:18,2
0,450,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 00:45:18,0
0,4,276,1342,1342,0,0,0,0,0,2,2,0,2,2,2023-10-24 00:47:18,0
0,152,46,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-24 00:49:18,0
0,306,506,1342,1342,2,2,2,0,0,2,2,4,2,2,2023-10-24 00:51:18,50
0,4,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 00:53:18,0
0,450,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 00:55:18,0
0,4,276,1342,1342,0,0,0,0,0,2,2,0,2,2,2023-10-24 00:57:18,0
0,922,0,0,0,2,0,0,2,2,0,0,0,0,2,2023-10-24 00:59:18,4
0,1146,552,1342,1342,0,0,0,2,2,2,2,4,2,2,2023-10-24 01:01:18,52
0,850,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 01:03:18,0
0,1284,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 01:05:18,0
0,852,230,1342,1342,0,0,0,0,0,2,2,0,2,2,2023-10-24 01:07:18,0
0,346,46,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-24 01:09:18,0
0,294,506,1342,1342,0,0,0,0,0,2,2,4,2,2,2023-10-24 01:11:18,50
0,12,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 01:13:18,0
0,442,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 01:15:18,0
0,8,276,1342,1342,0,0,0,0,0,2,2,0,2,2,2023-10-24 01:17:18,0
0,158,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-24 01:19:18,0
0,298,460,1342,1342,0,0,0,0,0,2,2,4,2,2,2023-10-24 01:21:18,50
0,10,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 01:23:18,0
0,444,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-24 01:25:18,0
0,2,276,1342,1342,0,0,0,0,0,2,2,0,2,0,2023-10-24 01:27:18,0
0,162,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-24 01:29:18,0
0,298,368,1342,1342,0,0,0,0,0,2,2,4,2,2,2023-10-24 01:31:18,50
0,2,230,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 01:33:18,0
0,452,138,1342,1342,0,0,0,0,0,0,0,0,0,0,2023-10-24 01:35:18,0
0,2,230,0,0,0,0,0,0,0,2,2,0,2,2,2023-10-24 01:37:18,0
0,158,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-24 01:39:18,0
0,302,414,1342,1342,0,0,0,0,0,0,0,4,0,0,2023-10-24 01:41:18,50
0,4,184,0,0,0,0,0,0,0,2,2,0,2,2,2023-10-24 01:43:18,0
0,448,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 01:45:18,0
0,6,184,1342,1342,0,0,0,0,0,2,2,0,2,2,2023-10-24 01:47:18,0
0,152,184,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-24 01:49:18,0
0,306,322,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 01:51:18,4
0,4,230,1342,1342,0,0,0,0,0,2,2,4,2,2,2023-10-24 01:53:18,50
0,442,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 01:55:18,0
0,12,276,1342,1342,6,0,0,2,2,2,2,0,2,2,2023-10-24 01:57:18,0
0,928,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-24 01:59:18,0
0,1138,460,0,0,0,0,0,0,0,0,0,4,0,2,2023-10-24 02:01:18,50
0,836,92,1342,1342,0,0,0,0,0,2,2,0,2,0,2023-10-24 02:03:18,0
0,1272,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 02:05:18,0
0,872,276,1342,1342,0,0,0,0,0,2,2,0,2,2,2023-10-24 02:07:18,0
0,364,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-24 02:09:18,0
0,292,460,1342,1342,0,0,0,0,0,2,2,4,2,2,2023-10-24 02:11:18,50
0,12,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 02:13:18,0
0,444,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 02:15:18,0
0,4,276,1342,1342,0,0,0,0,0,2,2,0,2,2,2023-10-24 02:17:18,0
0,174,0,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-24 02:19:18,0
0,284,598,1342,1342,0,0,0,0,0,2,2,4,2,2,2023-10-24 02:21:18,54
0,10,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 02:23:18,0
0,444,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 02:25:18,0
0,2,230,1342,1342,0,0,0,0,0,2,2,0,2,2,2023-10-24 02:27:18,0
0,170,46,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-24 02:29:18,0
0,290,506,1342,1342,0,0,0,0,0,2,2,4,2,2,2023-10-24 02:31:18,50
0,4,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 02:33:18,0
0,452,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 02:35:18,0
0,4,276,1342,1342,0,0,0,0,0,2,2,0,2,2,2023-10-24 02:37:18,0
0,172,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-24 02:39:18,0
0,286,460,1342,1342,0,0,0,0,0,2,2,4,2,2,2023-10-24 02:41:18,50
0,4,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 02:43:18,0
0,448,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-24 02:45:18,0
0,4,276,1342,1342,0,0,0,0,0,2,2,0,2,0,2023-10-24 02:47:18,0
0,162,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 02:49:18,0
0,296,368,1342,1342,0,0,0,0,0,2,2,4,2,4,2023-10-24 02:51:18,50
0,4,230,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 02:53:18,0
0,444,138,1342,1342,0,0,0,0,0,0,0,0,0,0,2023-10-24 02:55:18,0
0,8,230,0,0,0,0,0,0,0,2,2,0,2,2,2023-10-24 02:57:18,0
0,946,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 02:59:18,0
0,1122,368,1342,1342,0,0,0,0,0,2,2,4,2,4,2023-10-24 03:01:18,1746
0,858,276,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-24 03:03:18,0
