[isEqualDirectSuperior] fanwei Employee not exist in yid,"isEqualDirectSuperior failed, err=fanweiEmployee not exist in yid",the employee does not exist,not find dictionary type=<:NUM:>,AuthSessionVali<:updateFanweiEmployee failed:>,"[securitySessionCheck] GetSecuritySessionFromReq failed, err=securecookie: expired timestamp [trace.id=<:SEQ:> <:transactionID:> <:spanID:>",[securitySessionCheck] CreatAndSaveSessio<:updateFanweiEmployee failed:>,[getOtpKey] <:*:> failed:>,[GetWeChatUserInfo] GetWeChatUserInf<:updateFanweiEmployee failed:>,sync <:*:>,"[SimplePost] failed, <:ERRORPost:>",no employee,[UpdateEmployee] <:SimplePos<:updateFanweiEmployee failed:>,"[updateFanweiEmployee] failed, <:updateEmployeeData:>",<:SimplePos<:updateFanweiEmployee failed:>,can't find addEmp from updateEmp and empMapTo,timestamp,unknown
996,996,539,230,3,2,2,1,1,1,1,0,1,1,1,1,2024-04-16 17:31:22,28
0,0,567,92,1,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 17:33:22,0
0,0,673,46,0,1,1,2,2,0,0,1,0,0,0,0,2024-04-16 17:35:22,0
996,996,607,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-16 17:37:22,0
0,0,648,46,2,1,1,2,2,0,0,0,0,0,0,0,2024-04-16 17:39:22,0
996,996,543,207,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-16 17:41:22,28
0,0,550,115,2,1,1,2,2,0,0,1,0,0,0,0,2024-04-16 17:43:22,0
0,0,781,23,3,1,1,0,0,0,0,1,0,0,0,0,2024-04-16 17:45:22,0
996,996,471,138,3,0,0,1,1,0,1,1,1,1,1,0,2024-04-16 17:47:22,2
0,0,529,46,1,1,1,0,0,0,0,0,0,0,0,0,2024-04-16 17:49:22,0
996,996,532,207,0,0,0,0,0,1,0,1,0,0,0,1,2024-04-16 17:51:22,29
0,0,835,115,0,0,0,0,0,0,1,0,1,1,1,0,2024-04-16 17:53:22,0
0,0,909,92,2,0,0,1,1,0,0,1,0,0,0,0,2024-04-16 17:55:22,1
996,996,800,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-16 17:57:22,3
0,0,840,46,1,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 17:59:22,0
996,996,660,207,0,1,1,0,0,1,1,1,1,1,1,1,2024-04-16 18:01:22,874
0,0,937,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 18:03:22,2
996,996,757,69,1,1,1,4,4,0,0,1,0,0,0,0,2024-04-16 18:05:22,4
0,0,440,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-16 18:07:22,0
0,0,479,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 18:09:22,1
996,996,535,230,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-16 18:11:22,26
0,0,846,92,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 18:13:22,1
0,0,822,46,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 18:15:22,0
996,996,833,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-16 18:17:22,0
0,0,532,46,4,0,0,1,1,0,0,0,0,0,0,0,2024-04-16 18:19:22,1
996,996,565,207,3,2,2,0,0,1,1,1,1,1,1,1,2024-04-16 18:21:22,26
0,0,663,115,1,1,1,0,0,0,0,0,0,0,0,0,2024-04-16 18:23:22,1
0,0,857,23,0,1,1,0,0,0,0,2,0,0,0,0,2024-04-16 18:25:22,1
996,996,750,138,6,4,4,3,3,0,1,0,1,1,1,0,2024-04-16 18:27:22,2
0,0,614,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 18:29:22,0
996,996,536,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-16 18:31:22,26
0,0,505,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 18:33:22,0
0,0,882,46,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 18:35:22,0
996,996,477,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-16 18:37:22,0
0,0,543,69,1,1,1,0,0,0,0,0,0,0,0,0,2024-04-16 18:39:22,0
996,996,531,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-16 18:41:22,25
0,0,563,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 18:43:22,4
0,0,579,46,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 18:45:22,0
996,996,515,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-16 18:47:22,0
0,0,633,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 18:49:22,4
996,996,677,207,1,1,1,1,1,1,1,0,1,1,1,1,2024-04-16 18:51:22,26
0,0,519,115,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 18:53:22,0
0,0,542,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 18:55:22,0
996,996,531,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-16 18:57:22,0
0,0,943,23,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 18:59:22,0
996,996,818,276,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-16 19:01:22,26
0,0,852,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 19:03:22,3
979,979,986,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 19:05:22,3
17,17,742,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-16 19:07:22,0
0,0,765,46,1,2,2,1,1,0,0,0,0,0,0,0,2024-04-16 19:09:22,5
996,996,810,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-16 19:11:22,26
0,0,828,92,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 19:13:22,0
0,0,759,46,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 19:15:22,0
996,996,517,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-16 19:17:22,0
0,0,523,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 19:19:22,0
996,996,546,207,1,0,0,0,0,1,1,1,1,1,1,1,2024-04-16 19:21:22,29
0,0,577,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 19:23:22,0
0,0,553,92,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 19:25:22,0
996,996,434,115,3,1,1,1,1,0,1,1,1,1,1,0,2024-04-16 19:27:22,0
0,0,624,46,0,1,1,1,1,0,0,0,0,0,0,0,2024-04-16 19:29:22,0
996,996,544,207,1,1,1,1,1,1,1,1,1,1,1,1,2024-04-16 19:31:22,24
0,0,540,115,2,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 19:33:22,2
0,0,560,46,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 19:35:22,0
996,996,699,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-16 19:37:22,0
0,0,929,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 19:39:22,0
996,996,662,230,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-16 19:41:22,26
0,0,525,92,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 19:43:22,0
0,0,564,46,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 19:45:22,0
996,996,1557,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-16 19:47:22,0
0,0,2012,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 19:49:22,0
996,996,1299,207,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-16 19:51:22,26
0,0,1340,115,1,1,1,1,1,0,0,1,0,0,0,0,2024-04-16 19:53:22,0
0,0,1001,46,0,0,0,0,0,0,0,2,0,0,0,0,2024-04-16 19:55:22,0
996,996,1760,115,0,0,0,0,0,0,1,0,1,1,1,0,2024-04-16 19:57:22,0
0,0,1973,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 19:59:22,0
996,996,1837,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-16 20:01:22,26
0,0,1955,115,1,1,1,1,1,0,0,0,0,0,0,0,2024-04-16 20:03:22,1
996,996,1850,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 20:05:22,0
0,0,1962,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-16 20:07:22,0
0,0,1885,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 20:09:22,0
996,996,1981,253,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-16 20:11:22,30
0,0,2052,92,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 20:13:22,2
0,0,2075,46,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 20:15:22,0
996,996,1651,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-16 20:17:22,0
0,0,2074,46,0,0,0,2,2,0,0,0,0,0,0,0,2024-04-16 20:19:22,0
996,996,1849,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-16 20:21:22,24
0,0,2113,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 20:23:22,2
0,0,2063,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 20:25:22,0
996,996,1989,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-16 20:27:22,0
0,0,2050,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 20:29:22,0
996,996,1826,253,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-16 20:31:22,26
0,0,2034,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 20:33:22,0
0,0,1963,46,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 20:35:22,0
996,996,1890,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-16 20:37:22,0
0,0,1590,46,1,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 20:39:22,0
996,996,2061,207,0,1,1,1,1,1,1,1,1,1,1,1,2024-04-16 20:41:22,26
0,0,1954,92,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 20:43:22,0
0,0,2008,23,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 20:45:22,0
996,996,1969,161,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-16 20:47:22,2
0,0,2104,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 20:49:22,0
996,996,1959,207,0,0,0,0,0,1,0,1,0,0,0,1,2024-04-16 20:51:22,28
0,0,2116,115,0,0,0,0,0,0,1,0,1,1,1,0,2024-04-16 20:53:22,0
0,0,2094,92,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 20:55:22,0
996,996,1545,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-16 20:57:22,0
0,0,1039,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 20:59:22,0
996,996,1055,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-16 21:01:22,874
0,0,1010,92,1,4,4,1,1,0,0,0,0,0,0,0,2024-04-16 21:03:22,8
0,0,1069,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 21:05:22,0
996,996,952,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-16 21:07:22,0
0,0,1045,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 21:09:22,0
996,996,935,184,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-16 21:11:22,24
0,0,1135,138,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 21:13:22,2
0,0,1068,46,1,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 21:15:22,0
996,996,958,138,0,1,1,2,2,0,1,1,1,1,1,0,2024-04-16 21:17:22,0
0,0,1022,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 21:19:22,0
996,996,1022,230,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-16 21:21:22,26
0,0,1064,92,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 21:23:22,0
0,0,1079,69,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 21:25:22,0
996,996,943,115,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-16 21:27:22,0
0,0,1032,46,1,0,0,2,2,0,0,0,0,0,0,0,2024-04-16 21:29:22,0
955,954,1031,230,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 21:31:22,2
41,42,1038,92,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-16 21:33:22,24
996,996,1071,69,0,0,0,0,0,0,1,0,1,1,1,0,2024-04-16 21:35:22,0
0,0,955,92,0,0,0,0,0,0,0,2,0,0,0,0,2024-04-16 21:37:22,0
0,0,1027,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 21:39:22,0
996,996,1041,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-16 21:41:22,26
0,0,1036,115,2,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 21:43:22,0
996,996,1055,69,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 21:45:22,0
0,0,972,115,1,0,0,1,1,0,1,2,1,1,1,0,2024-04-16 21:47:22,0
0,0,1048,69,1,2,2,2,2,0,0,0,0,0,0,0,2024-04-16 21:49:22,0
996,996,1019,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-16 21:51:22,24
0,0,1059,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 21:53:22,2
0,0,1009,46,1,1,1,2,2,0,0,0,0,0,0,0,2024-04-16 21:55:22,0
996,996,1003,138,2,1,1,2,2,0,1,2,1,1,1,0,2024-04-16 21:57:22,2
0,0,1030,46,0,1,1,0,0,0,0,0,0,0,0,0,2024-04-16 21:59:22,0
996,996,1036,207,2,0,0,0,0,1,1,0,1,1,1,1,2024-04-16 22:01:22,24
0,0,1053,115,1,2,2,2,2,0,0,1,0,0,0,0,2024-04-16 22:03:22,3
0,0,1063,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 22:05:22,0
996,996,952,138,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-16 22:07:22,0
0,0,1027,46,1,1,1,2,2,0,0,0,0,0,0,0,2024-04-16 22:09:22,0
996,996,1018,253,2,0,0,0,0,1,1,0,1,1,1,1,2024-04-16 22:11:22,26
0,0,1062,69,2,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 22:13:22,0
0,0,1041,46,1,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 22:15:22,0
996,996,972,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-16 22:17:22,0
0,0,1025,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 22:19:22,0
996,996,1006,207,1,1,1,1,1,1,1,1,1,1,1,1,2024-04-16 22:21:22,26
0,0,1077,115,1,1,1,0,0,0,0,0,0,0,0,0,2024-04-16 22:23:22,0
0,0,1072,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 22:25:22,0
996,996,945,138,1,1,1,0,0,0,1,2,1,1,1,0,2024-04-16 22:27:22,0
0,0,1052,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 22:29:22,0
996,996,1044,253,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-16 22:31:22,24
0,0,1040,92,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 22:33:22,2
0,0,1069,46,2,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 22:35:22,0
996,996,936,138,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-16 22:37:22,0
0,0,1064,46,1,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 22:39:22,0
996,996,1034,207,0,1,1,2,2,1,1,0,1,1,1,1,2024-04-16 22:41:22,24
0,0,1011,115,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 22:43:22,2
0,0,1103,69,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 22:45:22,0
996,996,951,115,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-16 22:47:22,0
0,0,1031,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 22:49:22,0
939,938,1032,207,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 22:51:22,4
57,58,1031,115,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-16 22:53:22,24
996,996,1054,69,2,1,1,0,0,0,1,1,1,1,1,0,2024-04-16 22:55:22,0
0,0,985,92,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 22:57:22,4
0,0,1065,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 22:59:22,0
996,996,1032,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-16 23:01:22,26
0,0,1005,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 23:03:22,0
996,996,1043,69,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 23:05:22,0
0,0,939,115,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-16 23:07:22,0
0,0,1035,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 23:09:22,0
996,996,1054,253,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-16 23:11:22,27
0,0,1032,69,3,1,1,2,2,0,0,0,0,0,0,0,2024-04-16 23:13:22,2
0,0,1073,69,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 23:15:22,0
996,996,943,138,1,0,0,0,0,0,1,2,1,1,1,0,2024-04-16 23:17:22,0
0,0,1005,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 23:19:22,0
996,996,1045,230,1,1,1,1,1,1,1,0,1,1,1,1,2024-04-16 23:21:22,26
0,0,1054,92,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 23:23:22,0
0,0,1079,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 23:25:22,0
996,996,945,138,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-16 23:27:22,0
0,0,1020,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 23:29:22,0
996,996,1048,230,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-16 23:31:22,26
0,0,1026,115,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-16 23:33:22,0
0,0,1082,23,0,0,0,1,1,0,0,1,0,0,0,0,2024-04-16 23:35:22,0
996,996,948,138,1,0,0,0,0,0,1,1,1,1,1,0,2024-04-16 23:37:22,0
0,0,976,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 23:39:22,0
996,996,1035,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-16 23:41:22,26
0,0,1033,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 23:43:22,0
0,0,1059,92,1,1,1,0,0,0,0,0,0,0,0,0,2024-04-16 23:45:22,0
996,996,953,92,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-16 23:47:22,0
0,0,1043,69,1,1,1,2,2,0,0,0,0,0,0,0,2024-04-16 23:49:22,0
996,996,1041,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-16 23:51:22,24
0,0,1019,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 23:53:22,2
0,0,1068,46,1,1,1,1,1,0,0,0,0,0,0,0,2024-04-16 23:55:22,0
996,996,952,138,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-16 23:57:22,0
0,0,1045,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16 23:59:22,0
996,996,1108,230,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-17 00:01:22,876
0,0,1025,92,2,2,2,4,4,0,0,1,0,0,0,0,2024-04-17 00:03:22,2
0,0,1084,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 00:05:22,0
996,996,961,138,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-17 00:07:22,0
0,0,1024,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 00:09:22,0
996,996,1022,230,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-17 00:11:22,26
0,0,1031,92,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-17 00:13:22,0
0,0,1103,23,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 00:15:22,7
996,996,909,138,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-17 00:17:22,20
0,0,944,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 00:19:22,0
996,996,538,207,0,0,0,0,0,1,0,1,0,0,0,1,2024-04-17 00:21:22,26
0,0,484,115,0,0,0,0,0,0,1,0,1,1,1,0,2024-04-17 00:23:22,0
996,996,540,115,0,0,0,0,0,0,1,0,1,1,1,0,2024-04-17 00:25:22,0
0,0,426,92,0,0,0,0,0,0,0,2,0,0,0,0,2024-04-17 00:27:22,0
0,0,534,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 00:29:22,0
996,996,540,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-17 00:31:22,24
0,0,499,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 00:33:22,2
996,996,901,69,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 00:35:22,0
0,0,2005,115,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-17 00:37:22,0
0,0,2008,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 00:39:22,0
996,996,2083,230,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-17 00:41:22,26
0,0,1756,92,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-17 00:43:22,0
0,0,1081,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 00:45:22,0
996,996,975,138,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-17 00:47:22,0
0,0,1016,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 00:49:22,0
996,996,1054,207,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-17 00:51:22,26
0,0,998,115,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-17 00:53:22,0
0,0,1043,23,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-17 00:55:22,0
996,996,948,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-17 00:57:22,0
0,0,1039,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 00:59:22,0
996,996,1027,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-17 01:01:22,28
0,0,1065,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 01:03:22,0
0,0,1043,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 01:05:22,0
996,996,963,138,2,1,1,2,2,0,1,2,1,1,1,0,2024-04-17 01:07:22,0
0,0,963,46,1,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 01:09:22,0
996,996,1057,253,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-17 01:11:22,24
0,0,1023,92,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 01:13:22,2
0,0,1057,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 01:15:22,0
996,996,949,138,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-17 01:17:22,0
0,0,1043,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 01:19:22,0
996,996,1044,161,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-17 01:21:22,0
0,0,986,161,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-17 01:23:22,26
996,996,1058,92,0,0,0,0,0,0,1,0,1,1,1,0,2024-04-17 01:25:22,0
0,0,912,92,0,0,0,0,0,0,0,2,0,0,0,0,2024-04-17 01:27:22,0
0,0,1073,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 01:29:22,0
996,996,1041,253,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-17 01:31:22,26
0,0,1005,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-17 01:33:22,0
996,996,1102,69,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 01:35:22,0
0,0,939,115,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-17 01:37:22,0
0,0,1035,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 01:39:22,0
996,996,1018,184,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-17 01:41:22,26
0,0,1039,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 01:43:22,0
0,0,1081,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 01:45:22,0
996,996,945,138,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-17 01:47:22,0
0,0,1040,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 01:49:22,0
996,996,1021,230,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-17 01:51:22,24
0,0,1056,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 01:53:22,2
0,0,1067,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 01:55:22,0
996,996,952,138,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-17 01:57:22,0
0,0,1039,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 01:59:22,0
996,996,1041,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-17 02:01:22,24
0,0,978,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 02:03:22,2
0,0,1063,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 02:05:22,0
996,996,929,138,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-17 02:07:22,0
0,0,984,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 02:09:22,0
996,996,1072,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-17 02:11:22,26
0,0,1025,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 02:13:22,0
0,0,1066,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 02:15:22,0
996,996,937,138,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-17 02:17:22,0
0,0,980,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 02:19:22,0
996,996,1033,230,0,0,0,0,0,1,0,1,0,0,0,1,2024-04-17 02:21:22,26
0,0,983,92,0,0,0,0,0,0,1,0,1,1,1,0,2024-04-17 02:23:22,0
0,0,1064,69,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 02:25:22,0
996,996,941,92,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-17 02:27:22,0
0,0,1033,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 02:29:22,0
996,996,1036,230,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-17 02:31:22,26
0,0,1006,92,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 02:33:22,0
996,996,1039,69,0,0,0,0,0,0,1,0,1,1,1,0,2024-04-17 02:35:22,0
0,0,928,115,0,0,0,0,0,0,0,2,0,0,0,0,2024-04-17 02:37:22,0
0,0,974,69,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 02:39:22,0
996,996,1052,207,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-17 02:41:22,24
0,0,1045,115,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-17 02:43:22,2
996,996,1068,69,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 02:45:22,0
0,0,945,115,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-17 02:47:22,0
0,0,1016,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 02:49:22,0
996,996,1026,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-17 02:51:22,26
0,0,1030,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 02:53:22,0
0,0,1042,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 02:55:22,0
996,996,923,115,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-17 02:57:22,0
0,0,1066,69,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 02:59:22,0
