<:OVERLAP:>,ExecShAndOutput <:*:> cmd return code is <:*:>,timestamp,unknown
0,0,2023-08-13 17:16:37,3
0,0,2023-08-13 17:18:37,0
0,0,2023-08-13 17:20:37,0
0,0,2023-08-13 17:22:37,0
0,0,2023-08-13 17:24:37,0
0,1,2023-08-13 17:26:37,0
0,1,2023-08-13 17:28:37,11
0,0,2023-08-13 17:30:37,0
0,0,2023-08-13 17:32:37,0
0,1,2023-08-13 17:34:37,0
0,2,2023-08-13 17:36:37,9
0,1,2023-08-13 17:38:37,1
17,0,2023-08-13 17:40:37,19
0,0,2023-08-13 17:42:37,0
0,3,2023-08-13 17:44:37,4
0,0,2023-08-13 17:46:37,0
7,1,2023-08-13 17:48:37,2
0,2,2023-08-13 17:50:37,0
0,0,2023-08-13 17:52:37,4
0,1,2023-08-13 17:54:37,2
0,1,2023-08-13 17:56:37,0
10,1,2023-08-13 17:58:37,16
0,2,2023-08-13 18:00:37,2
0,1,2023-08-13 18:02:37,12
0,0,2023-08-13 18:04:37,12
0,0,2023-08-13 18:06:37,0
0,0,2023-08-13 18:08:37,0
0,0,2023-08-13 18:10:37,0
0,1,2023-08-13 18:12:37,0
5,0,2023-08-13 18:14:37,6
49,0,2023-08-13 18:16:37,37
0,0,2023-08-13 18:18:37,0
0,0,2023-08-13 18:20:37,0
0,0,2023-08-13 18:22:37,0
0,0,2023-08-13 18:24:37,0
0,0,2023-08-13 18:26:37,0
0,0,2023-08-13 18:28:37,0
0,0,2023-08-13 18:30:37,136
0,0,2023-08-13 18:32:37,0
0,0,2023-08-13 18:34:37,0
0,0,2023-08-13 18:36:37,0
0,0,2023-08-13 18:38:37,0
0,2,2023-08-13 18:40:37,0
0,0,2023-08-13 18:42:37,0
0,1,2023-08-13 18:44:37,0
0,0,2023-08-13 18:46:37,0
0,0,2023-08-13 18:48:37,0
0,0,2023-08-13 18:50:37,4
0,2,2023-08-13 18:52:37,1
0,0,2023-08-13 18:54:37,2
13,0,2023-08-13 18:56:37,6
7,1,2023-08-13 18:58:37,5
0,0,2023-08-13 19:00:37,2
1,0,2023-08-13 19:02:37,8
0,0,2023-08-13 19:04:37,0
0,0,2023-08-13 19:06:37,0
0,0,2023-08-13 19:08:37,0
0,0,2023-08-13 19:10:37,0
0,1,2023-08-13 19:12:37,1
0,0,2023-08-13 19:14:37,7
0,0,2023-08-13 19:16:37,0
0,0,2023-08-13 19:18:37,7
0,0,2023-08-13 19:20:37,3
0,1,2023-08-13 19:22:37,0
0,0,2023-08-13 19:24:37,0
0,0,2023-08-13 19:26:37,0
0,0,2023-08-13 19:28:37,0
0,0,2023-08-13 19:30:37,0
0,0,2023-08-13 19:32:37,0
0,0,2023-08-13 19:34:37,0
0,0,2023-08-13 19:36:37,0
0,0,2023-08-13 19:38:37,0
0,0,2023-08-13 19:40:37,0
0,0,2023-08-13 19:42:37,0
0,0,2023-08-13 19:44:37,0
0,0,2023-08-13 19:46:37,0
0,0,2023-08-13 19:48:37,0
0,0,2023-08-13 19:50:37,0
0,0,2023-08-13 19:52:37,0
0,0,2023-08-13 19:54:37,0
0,0,2023-08-13 19:56:37,0
0,0,2023-08-13 19:58:37,0
17,0,2023-08-13 20:00:37,4
26,0,2023-08-13 20:02:37,44
0,0,2023-08-13 20:04:37,0
0,0,2023-08-13 20:06:37,0
0,0,2023-08-13 20:08:37,0
0,0,2023-08-13 20:10:37,0
0,0,2023-08-13 20:12:37,0
0,0,2023-08-13 20:14:37,0
0,0,2023-08-13 20:16:37,0
0,0,2023-08-13 20:18:37,0
0,0,2023-08-13 20:20:37,7
0,0,2023-08-13 20:22:37,0
0,0,2023-08-13 20:24:37,0
0,0,2023-08-13 20:26:37,0
0,0,2023-08-13 20:28:37,0
0,0,2023-08-13 20:30:37,0
0,0,2023-08-13 20:32:37,0
0,0,2023-08-13 20:34:37,3
0,0,2023-08-13 20:36:37,4
0,0,2023-08-13 20:38:37,0
0,0,2023-08-13 20:40:37,0
0,0,2023-08-13 20:42:37,0
0,0,2023-08-13 20:44:37,0
0,0,2023-08-13 20:46:37,0
0,0,2023-08-13 20:48:37,0
0,0,2023-08-13 20:50:37,0
0,0,2023-08-13 20:52:37,0
0,0,2023-08-13 20:54:37,0
0,0,2023-08-13 20:56:37,0
0,0,2023-08-13 20:58:37,0
0,0,2023-08-13 21:00:37,0
0,0,2023-08-13 21:02:37,4
0,0,2023-08-13 21:04:37,0
0,1,2023-08-13 21:06:37,3
0,0,2023-08-13 21:08:37,0
0,0,2023-08-13 21:10:37,0
0,0,2023-08-13 21:12:37,0
0,0,2023-08-13 21:14:37,0
0,0,2023-08-13 21:16:37,0
0,0,2023-08-13 21:18:37,0
0,0,2023-08-13 21:20:37,0
0,0,2023-08-13 21:22:37,0
0,0,2023-08-13 21:24:37,0
0,0,2023-08-13 21:26:37,0
0,0,2023-08-13 21:28:37,0
0,0,2023-08-13 21:30:37,0
0,1,2023-08-13 21:32:37,0
0,0,2023-08-13 21:34:37,0
1,0,2023-08-13 21:36:37,0
0,0,2023-08-13 21:38:37,0
0,0,2023-08-13 21:40:37,0
0,0,2023-08-13 21:42:37,0
0,0,2023-08-13 21:44:37,0
0,0,2023-08-13 21:46:37,0
0,0,2023-08-13 21:48:37,0
0,0,2023-08-13 21:50:37,0
0,0,2023-08-13 21:52:37,0
0,0,2023-08-13 21:54:37,0
0,0,2023-08-13 21:56:37,0
0,0,2023-08-13 21:58:37,0
0,0,2023-08-13 22:00:37,0
0,0,2023-08-13 22:02:37,0
0,0,2023-08-13 22:04:37,0
0,0,2023-08-13 22:06:37,0
0,0,2023-08-13 22:08:37,0
0,0,2023-08-13 22:10:37,0
0,0,2023-08-13 22:12:37,0
0,0,2023-08-13 22:14:37,0
0,0,2023-08-13 22:16:37,0
0,0,2023-08-13 22:18:37,0
0,0,2023-08-13 22:20:37,0
0,0,2023-08-13 22:22:37,0
0,0,2023-08-13 22:24:37,0
0,0,2023-08-13 22:26:37,0
0,0,2023-08-13 22:28:37,0
0,0,2023-08-13 22:30:37,0
0,0,2023-08-13 22:32:37,0
0,0,2023-08-13 22:34:37,0
0,0,2023-08-13 22:36:37,0
0,0,2023-08-13 22:38:37,0
0,0,2023-08-13 22:40:37,0
0,0,2023-08-13 22:42:37,0
0,0,2023-08-13 22:44:37,0
0,0,2023-08-13 22:46:37,0
7,0,2023-08-13 22:48:37,0
0,0,2023-08-13 22:50:37,0
0,0,2023-08-13 22:52:37,0
0,0,2023-08-13 22:54:37,0
0,0,2023-08-13 22:56:37,0
0,0,2023-08-13 22:58:37,0
0,0,2023-08-13 23:00:37,0
0,0,2023-08-13 23:02:37,0
0,1,2023-08-13 23:04:37,0
0,0,2023-08-13 23:06:37,0
0,0,2023-08-13 23:08:37,0
2,0,2023-08-13 23:10:37,0
0,0,2023-08-13 23:12:37,0
0,0,2023-08-13 23:14:37,0
0,0,2023-08-13 23:16:37,0
0,0,2023-08-13 23:18:37,0
0,0,2023-08-13 23:20:37,1
0,0,2023-08-13 23:22:37,0
0,0,2023-08-13 23:24:37,0
0,0,2023-08-13 23:26:37,0
0,0,2023-08-13 23:28:37,0
0,0,2023-08-13 23:30:37,0
0,0,2023-08-13 23:32:37,0
0,0,2023-08-13 23:34:37,0
0,0,2023-08-13 23:36:37,0
0,0,2023-08-13 23:38:37,0
0,0,2023-08-13 23:40:37,0
0,0,2023-08-13 23:42:37,0
0,0,2023-08-13 23:44:37,0
0,0,2023-08-13 23:46:37,0
0,0,2023-08-13 23:48:37,0
0,0,2023-08-13 23:50:37,0
0,0,2023-08-13 23:52:37,0
0,0,2023-08-13 23:54:37,0
0,0,2023-08-13 23:56:37,0
0,0,2023-08-13 23:58:37,0
0,0,2023-08-14 00:00:37,0
0,0,2023-08-14 00:02:37,0
0,0,2023-08-14 00:04:37,0
0,0,2023-08-14 00:06:37,0
0,0,2023-08-14 00:08:37,0
0,0,2023-08-14 00:10:37,0
0,0,2023-08-14 00:12:37,0
0,0,2023-08-14 00:14:37,0
0,0,2023-08-14 00:16:37,0
0,0,2023-08-14 00:18:37,0
0,0,2023-08-14 00:20:37,0
0,0,2023-08-14 00:22:37,0
0,0,2023-08-14 00:24:37,0
0,0,2023-08-14 00:26:37,0
0,0,2023-08-14 00:28:37,0
0,0,2023-08-14 00:30:37,0
0,0,2023-08-14 00:32:37,0
0,0,2023-08-14 00:34:37,0
0,0,2023-08-14 00:36:37,0
0,0,2023-08-14 00:38:37,0
0,0,2023-08-14 00:40:37,0
0,0,2023-08-14 00:42:37,0
0,0,2023-08-14 00:44:37,0
0,0,2023-08-14 00:46:37,0
0,0,2023-08-14 00:48:37,0
0,0,2023-08-14 00:50:37,0
0,0,2023-08-14 00:52:37,0
0,0,2023-08-14 00:54:37,0
0,0,2023-08-14 00:56:37,0
0,0,2023-08-14 00:58:37,0
0,0,2023-08-14 01:00:37,0
0,0,2023-08-14 01:02:37,0
0,0,2023-08-14 01:04:37,0
0,0,2023-08-14 01:06:37,0
0,0,2023-08-14 01:08:37,0
0,0,2023-08-14 01:10:37,0
0,3,2023-08-14 01:12:37,1
0,1,2023-08-14 01:14:37,0
0,0,2023-08-14 01:16:37,0
0,0,2023-08-14 01:18:37,0
0,0,2023-08-14 01:20:37,0
0,0,2023-08-14 01:22:37,0
0,0,2023-08-14 01:24:37,0
0,0,2023-08-14 01:26:37,0
0,0,2023-08-14 01:28:37,0
0,0,2023-08-14 01:30:37,0
0,0,2023-08-14 01:32:37,0
0,0,2023-08-14 01:34:37,0
0,0,2023-08-14 01:36:37,0
0,0,2023-08-14 01:38:37,0
0,0,2023-08-14 01:40:37,0
0,0,2023-08-14 01:42:37,0
0,0,2023-08-14 01:44:37,0
0,0,2023-08-14 01:46:37,0
0,0,2023-08-14 01:48:37,0
0,0,2023-08-14 01:50:37,0
0,0,2023-08-14 01:52:37,0
0,0,2023-08-14 01:54:37,0
0,0,2023-08-14 01:56:37,0
0,0,2023-08-14 01:58:37,0
0,0,2023-08-14 02:00:37,0
0,0,2023-08-14 02:02:37,0
0,0,2023-08-14 02:04:37,0
0,0,2023-08-14 02:06:37,0
0,0,2023-08-14 02:08:37,0
0,0,2023-08-14 02:10:37,0
0,0,2023-08-14 02:12:37,0
0,0,2023-08-14 02:14:37,0
0,0,2023-08-14 02:16:37,0
0,0,2023-08-14 02:18:37,0
0,0,2023-08-14 02:20:37,0
0,0,2023-08-14 02:22:37,0
0,0,2023-08-14 02:24:37,0
0,0,2023-08-14 02:26:37,0
0,0,2023-08-14 02:28:37,0
0,0,2023-08-14 02:30:37,0
0,0,2023-08-14 02:32:37,0
0,0,2023-08-14 02:34:37,0
0,0,2023-08-14 02:36:37,0
0,0,2023-08-14 02:38:37,0
0,0,2023-08-14 02:40:37,0
0,0,2023-08-14 02:42:37,0
0,0,2023-08-14 02:44:37,0
0,0,2023-08-14 02:46:37,0
0,0,2023-08-14 02:48:37,0
0,0,2023-08-14 02:50:37,0
0,0,2023-08-14 02:52:37,0
0,0,2023-08-14 02:54:37,0
0,0,2023-08-14 02:56:37,0
0,0,2023-08-14 02:58:37,0
0,0,2023-08-14 03:00:37,0
0,0,2023-08-14 03:02:37,0
0,0,2023-08-14 03:04:37,0
0,0,2023-08-14 03:06:37,0
0,0,2023-08-14 03:08:37,0
0,0,2023-08-14 03:10:37,0
0,0,2023-08-14 03:12:37,0
0,0,2023-08-14 03:14:37,0
0,0,2023-08-14 03:16:37,0
0,0,2023-08-14 03:18:37,0
0,0,2023-08-14 03:20:37,0
0,0,2023-08-14 03:22:37,0
0,0,2023-08-14 03:24:37,0
0,0,2023-08-14 03:26:37,0
0,0,2023-08-14 03:28:37,0
0,0,2023-08-14 03:30:37,0
0,0,2023-08-14 03:32:37,0
0,0,2023-08-14 03:34:37,0
0,0,2023-08-14 03:36:37,0
0,0,2023-08-14 03:38:37,0
0,0,2023-08-14 03:40:37,0
0,0,2023-08-14 03:42:37,0
0,0,2023-08-14 03:44:37,0
0,0,2023-08-14 03:46:37,0
0,0,2023-08-14 03:48:37,0
0,0,2023-08-14 03:50:37,0
0,0,2023-08-14 03:52:37,0
0,0,2023-08-14 03:54:37,0
0,0,2023-08-14 03:56:37,0
0,0,2023-08-14 03:58:37,0
0,0,2023-08-14 04:00:37,0
0,0,2023-08-14 04:02:37,0
0,0,2023-08-14 04:04:37,0
0,0,2023-08-14 04:06:37,0
0,0,2023-08-14 04:08:37,0
0,0,2023-08-14 04:10:37,0
0,0,2023-08-14 04:12:37,0
0,0,2023-08-14 04:14:37,0
0,0,2023-08-14 04:16:37,0
0,0,2023-08-14 04:18:37,0
0,0,2023-08-14 04:20:37,0
0,0,2023-08-14 04:22:37,0
0,0,2023-08-14 04:24:37,0
0,0,2023-08-14 04:26:37,0
0,0,2023-08-14 04:28:37,0
0,0,2023-08-14 04:30:37,0
0,0,2023-08-14 04:32:37,0
0,0,2023-08-14 04:34:37,0
0,0,2023-08-14 04:36:37,0
0,0,2023-08-14 04:38:37,0
0,0,2023-08-14 04:40:37,0
0,0,2023-08-14 04:42:37,0
0,0,2023-08-14 04:44:37,0
0,0,2023-08-14 04:46:37,0
0,0,2023-08-14 04:48:37,0
0,0,2023-08-14 04:50:37,0
0,0,2023-08-14 04:52:37,0
0,0,2023-08-14 04:54:37,0
0,0,2023-08-14 04:56:37,0
0,0,2023-08-14 04:58:37,0
0,0,2023-08-14 05:00:37,0
0,0,2023-08-14 05:02:37,0
0,0,2023-08-14 05:04:37,0
0,0,2023-08-14 05:06:37,0
0,0,2023-08-14 05:08:37,0
0,0,2023-08-14 05:10:37,0
0,0,2023-08-14 05:12:37,0
0,0,2023-08-14 05:14:37,0
0,0,2023-08-14 05:16:37,0
0,0,2023-08-14 05:18:37,0
0,0,2023-08-14 05:20:37,0
0,0,2023-08-14 05:22:37,0
0,0,2023-08-14 05:24:37,0
0,0,2023-08-14 05:26:37,0
0,0,2023-08-14 05:28:37,0
0,0,2023-08-14 05:30:37,0
0,0,2023-08-14 05:32:37,0
0,0,2023-08-14 05:34:37,0
0,0,2023-08-14 05:36:37,0
0,0,2023-08-14 05:38:37,0
0,0,2023-08-14 05:40:37,0
0,0,2023-08-14 05:42:37,0
0,0,2023-08-14 05:44:37,0
0,0,2023-08-14 05:46:37,0
0,0,2023-08-14 05:48:37,0
0,0,2023-08-14 05:50:37,0
0,0,2023-08-14 05:52:37,0
0,0,2023-08-14 05:54:37,0
0,0,2023-08-14 05:56:37,0
0,0,2023-08-14 05:58:37,0
0,0,2023-08-14 06:00:37,0
0,0,2023-08-14 06:02:37,0
0,0,2023-08-14 06:04:37,0
0,0,2023-08-14 06:06:37,0
0,0,2023-08-14 06:08:37,0
0,0,2023-08-14 06:10:37,0
0,0,2023-08-14 06:12:37,0
0,0,2023-08-14 06:14:37,0
0,0,2023-08-14 06:16:37,0
0,0,2023-08-14 06:18:37,0
0,0,2023-08-14 06:20:37,0
0,0,2023-08-14 06:22:37,0
0,0,2023-08-14 06:24:37,0
0,0,2023-08-14 06:26:37,0
0,0,2023-08-14 06:28:37,0
0,0,2023-08-14 06:30:37,0
0,0,2023-08-14 06:32:37,0
0,0,2023-08-14 06:34:37,0
0,0,2023-08-14 06:36:37,0
0,0,2023-08-14 06:38:37,0
0,0,2023-08-14 06:40:37,0
0,0,2023-08-14 06:42:37,0
0,0,2023-08-14 06:44:37,0
0,0,2023-08-14 06:46:37,0
0,0,2023-08-14 06:48:37,0
0,0,2023-08-14 06:50:37,0
0,0,2023-08-14 06:52:37,0
0,0,2023-08-14 06:54:37,0
0,0,2023-08-14 06:56:37,0
0,0,2023-08-14 06:58:37,0
0,0,2023-08-14 07:00:37,0
0,0,2023-08-14 07:02:37,4
0,0,2023-08-14 07:04:37,4
0,0,2023-08-14 07:06:37,4
0,0,2023-08-14 07:08:37,0
0,0,2023-08-14 07:10:37,0
0,0,2023-08-14 07:12:37,0
0,0,2023-08-14 07:14:37,0
0,0,2023-08-14 07:16:37,0
0,0,2023-08-14 07:18:37,0
0,0,2023-08-14 07:20:37,0
0,0,2023-08-14 07:22:37,0
0,0,2023-08-14 07:24:37,0
0,0,2023-08-14 07:26:37,0
0,0,2023-08-14 07:28:37,0
0,0,2023-08-14 07:30:37,0
0,0,2023-08-14 07:32:37,0
0,0,2023-08-14 07:34:37,0
0,0,2023-08-14 07:36:37,0
0,0,2023-08-14 07:38:37,0
0,0,2023-08-14 07:40:37,0
0,0,2023-08-14 07:42:37,0
0,0,2023-08-14 07:44:37,0
0,0,2023-08-14 07:46:37,0
0,0,2023-08-14 07:48:37,0
0,0,2023-08-14 07:50:37,0
0,0,2023-08-14 07:52:37,0
0,0,2023-08-14 07:54:37,0
0,0,2023-08-14 07:56:37,0
0,0,2023-08-14 07:58:37,0
0,0,2023-08-14 08:00:37,0
0,0,2023-08-14 08:02:37,0
0,0,2023-08-14 08:04:37,0
0,0,2023-08-14 08:06:37,0
0,0,2023-08-14 08:08:37,0
0,0,2023-08-14 08:10:37,0
0,0,2023-08-14 08:12:37,0
0,0,2023-08-14 08:14:37,0
0,0,2023-08-14 08:16:37,0
0,0,2023-08-14 08:18:37,0
0,0,2023-08-14 08:20:37,0
0,0,2023-08-14 08:22:37,0
0,0,2023-08-14 08:24:37,0
0,0,2023-08-14 08:26:37,0
0,0,2023-08-14 08:28:37,0
0,0,2023-08-14 08:30:37,0
0,0,2023-08-14 08:32:37,0
0,0,2023-08-14 08:34:37,0
0,0,2023-08-14 08:36:37,0
0,0,2023-08-14 08:38:37,0
0,0,2023-08-14 08:40:37,0
0,0,2023-08-14 08:42:37,0
0,0,2023-08-14 08:44:37,0
0,0,2023-08-14 08:46:37,0
0,0,2023-08-14 08:48:37,0
0,0,2023-08-14 08:50:37,0
0,0,2023-08-14 08:52:37,0
0,0,2023-08-14 08:54:37,0
0,0,2023-08-14 08:56:37,0
0,0,2023-08-14 08:58:37,0
0,0,2023-08-14 09:00:37,0
0,0,2023-08-14 09:02:37,0
0,0,2023-08-14 09:04:37,0
0,0,2023-08-14 09:06:37,0
0,0,2023-08-14 09:08:37,0
0,0,2023-08-14 09:10:37,0
0,0,2023-08-14 09:12:37,0
0,0,2023-08-14 09:14:37,0
0,0,2023-08-14 09:16:37,0
0,0,2023-08-14 09:18:37,0
0,0,2023-08-14 09:20:37,0
0,0,2023-08-14 09:22:37,0
0,0,2023-08-14 09:24:37,0
0,0,2023-08-14 09:26:37,0
0,0,2023-08-14 09:28:37,0
0,0,2023-08-14 09:30:37,2
0,0,2023-08-14 09:32:37,4
0,1,2023-08-14 09:34:37,1
0,1,2023-08-14 09:36:37,2
0,0,2023-08-14 09:38:37,0
0,0,2023-08-14 09:40:37,0
0,0,2023-08-14 09:42:37,0
0,1,2023-08-14 09:44:37,1
0,0,2023-08-14 09:46:37,2
0,2,2023-08-14 09:48:37,2
0,1,2023-08-14 09:50:37,0
0,0,2023-08-14 09:52:37,0
1,0,2023-08-14 09:54:37,0
0,0,2023-08-14 09:56:37,1
0,0,2023-08-14 09:58:37,2
0,2,2023-08-14 10:00:37,2
0,1,2023-08-14 10:02:37,23
1,0,2023-08-14 10:04:37,0
0,0,2023-08-14 10:06:37,0
0,1,2023-08-14 10:08:37,1
0,2,2023-08-14 10:10:37,0
0,0,2023-08-14 10:12:37,0
0,2,2023-08-14 10:14:37,13
3,4,2023-08-14 10:16:37,2
0,2,2023-08-14 10:18:37,3
0,2,2023-08-14 10:20:37,1
0,1,2023-08-14 10:22:37,6
0,2,2023-08-14 10:24:37,4
0,3,2023-08-14 10:26:37,12
0,2,2023-08-14 10:28:37,24
0,1,2023-08-14 10:30:37,13
0,4,2023-08-14 10:32:37,12
0,1,2023-08-14 10:34:37,6
8,3,2023-08-14 10:36:37,21
0,2,2023-08-14 10:38:37,5
0,1,2023-08-14 10:40:37,12
0,0,2023-08-14 10:42:37,3
4,4,2023-08-14 10:44:37,30
5,2,2023-08-14 10:46:37,14
0,6,2023-08-14 10:48:37,14
0,3,2023-08-14 10:50:37,6
8,4,2023-08-14 10:52:37,30
0,3,2023-08-14 10:54:37,12
7,2,2023-08-14 10:56:37,18
4,1,2023-08-14 10:58:37,8
0,1,2023-08-14 11:00:37,2
1,0,2023-08-14 11:02:37,2
2,1,2023-08-14 11:04:37,3
17,6,2023-08-14 11:06:37,26
5,5,2023-08-14 11:08:37,10
0,8,2023-08-14 11:10:37,18
0,0,2023-08-14 11:12:37,7
0,0,2023-08-14 11:14:37,1
0,3,2023-08-14 11:16:37,4
0,2,2023-08-14 11:18:37,0
2,3,2023-08-14 11:20:37,10
2,4,2023-08-14 11:22:37,11
22,1,2023-08-14 11:24:37,14
0,1,2023-08-14 11:26:37,6
0,6,2023-08-14 11:28:37,21
0,2,2023-08-14 11:30:37,4
0,5,2023-08-14 11:32:37,4
0,7,2023-08-14 11:34:37,8
0,2,2023-08-14 11:36:37,0
1,7,2023-08-14 11:38:37,11
2,2,2023-08-14 11:40:37,4
14,4,2023-08-14 11:42:37,15
7,6,2023-08-14 11:44:37,17
0,1,2023-08-14 11:46:37,3
0,3,2023-08-14 11:48:37,9
2,3,2023-08-14 11:50:37,25
0,0,2023-08-14 11:52:37,2
0,1,2023-08-14 11:54:37,0
0,0,2023-08-14 11:56:37,0
0,4,2023-08-14 11:58:37,8
0,4,2023-08-14 12:00:37,5
1,3,2023-08-14 12:02:37,11
0,0,2023-08-14 12:04:37,0
0,0,2023-08-14 12:06:37,5
0,1,2023-08-14 12:08:37,2
0,3,2023-08-14 12:10:37,10
0,1,2023-08-14 12:12:37,7
8,1,2023-08-14 12:14:37,3
8,2,2023-08-14 12:16:37,18
11,3,2023-08-14 12:18:37,15
0,4,2023-08-14 12:20:37,7
0,2,2023-08-14 12:22:37,4
0,0,2023-08-14 12:24:37,0
0,0,2023-08-14 12:26:37,0
0,0,2023-08-14 12:28:37,0
0,0,2023-08-14 12:30:37,0
0,0,2023-08-14 12:32:37,0
0,1,2023-08-14 12:34:37,0
0,1,2023-08-14 12:36:37,7
0,1,2023-08-14 12:38:37,5
0,1,2023-08-14 12:40:37,14
6,1,2023-08-14 12:42:37,0
0,0,2023-08-14 12:44:37,0
0,0,2023-08-14 12:46:37,0
0,0,2023-08-14 12:48:37,0
0,0,2023-08-14 12:50:37,0
0,0,2023-08-14 12:52:37,0
0,0,2023-08-14 12:54:37,0
0,0,2023-08-14 12:56:37,0
0,0,2023-08-14 12:58:37,0
0,2,2023-08-14 13:00:37,0
6,1,2023-08-14 13:02:37,10
1,1,2023-08-14 13:04:37,5
4,1,2023-08-14 13:06:37,8
0,0,2023-08-14 13:08:37,4
0,1,2023-08-14 13:10:37,3
145,0,2023-08-14 13:12:37,11
0,0,2023-08-14 13:14:37,0
0,0,2023-08-14 13:16:37,0
0,0,2023-08-14 13:18:37,0
0,0,2023-08-14 13:20:37,0
0,1,2023-08-14 13:22:37,0
0,0,2023-08-14 13:24:37,0
0,5,2023-08-14 13:26:37,4
1,4,2023-08-14 13:28:37,7
0,2,2023-08-14 13:30:37,2
141,4,2023-08-14 13:32:37,15
0,2,2023-08-14 13:34:37,4
0,0,2023-08-14 13:36:37,0
0,0,2023-08-14 13:38:37,0
0,1,2023-08-14 13:40:37,0
0,4,2023-08-14 13:42:37,5
0,3,2023-08-14 13:44:37,2
0,2,2023-08-14 13:46:37,4
0,0,2023-08-14 13:48:37,0
5,0,2023-08-14 13:50:37,0
0,0,2023-08-14 13:52:37,0
0,0,2023-08-14 13:54:37,0
0,1,2023-08-14 13:56:37,0
0,1,2023-08-14 13:58:37,0
8,2,2023-08-14 14:00:37,25
1,0,2023-08-14 14:02:37,0
0,0,2023-08-14 14:04:37,1
0,0,2023-08-14 14:06:37,0
3,2,2023-08-14 14:08:37,18
0,1,2023-08-14 14:10:37,3
0,2,2023-08-14 14:12:37,5
0,6,2023-08-14 14:14:37,8
0,1,2023-08-14 14:16:37,3
0,1,2023-08-14 14:18:37,4
0,2,2023-08-14 14:20:37,5
0,1,2023-08-14 14:22:37,4
0,6,2023-08-14 14:24:37,4
0,5,2023-08-14 14:26:37,28
0,2,2023-08-14 14:28:37,3
0,5,2023-08-14 14:30:37,17
0,3,2023-08-14 14:32:37,3
